global_product_name,status,request_timestamp_local,begintrip_timestamp_local,dropoff_timestamp_local,trip_distance_miles,trip_duration_seconds,base_fare_local,original_fare_local,cancellation_fee_local
UberX,completed,2024-12-07T08:47:55.000Z,2024-12-07T09:06:23.000Z,2024-12-07T09:22:18.000Z,5.961956588016744,955.0,7.41,35.96,0.0
UberX,completed,2024-12-07T09:14:32.000Z,2024-12-07T09:26:35.000Z,2024-12-07T09:53:06.000Z,7.160133097,1556.0,7.58,34.9,0.0
UberX,completed,2024-12-07T14:44:46.000Z,2024-12-07T14:53:22.000Z,2024-12-07T15:10:18.000Z,4.0823361693860845,1016.0,7.58,35.93,0.0
UberX,completed,2024-12-07T15:03:00.000Z,2024-12-07T15:15:24.000Z,2024-12-07T15:35:25.000Z,3.7941533489525128,1201.0,7.58,22.94,0.0
UberX,completed,2024-12-07T15:24:48.000Z,2024-12-07T15:48:04.000Z,2024-12-07T16:04:09.000Z,4.381255332655138,965.0,7.58,24.31,0.0
UberX,completed,2024-12-07T15:50:19.000Z,2024-12-07T16:09:29.000Z,2024-12-07T16:24:58.000Z,5.881705427374167,929.0,7.58,47.74,0.0
UberX,completed,2024-12-07T16:05:49.000Z,2024-12-07T16:30:42.000Z,2024-12-07T16:45:37.000Z,3.985142239335996,873.0,7.92,24.95,0.0
UberX,completed,2024-12-07T16:23:08.000Z,2024-12-07T16:53:06.000Z,2024-12-07T17:03:07.000Z,1.5932402500394582,538.0,7.92,17.5,0.0
UberX,completed,2024-12-07T16:52:21.000Z,2024-12-07T17:03:20.000Z,2024-12-07T17:15:34.000Z,1.104566763805764,734.0,7.92,27.98,0.0
UberX,rider_canceled,2024-12-07T16:59:43.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-07T17:14:31.000Z,2024-12-07T17:19:42.000Z,2024-12-07T17:24:53.000Z,0.9105606608874508,311.0,7.92,13.9,0.0
UberX,completed,2024-12-07T17:20:52.000Z,2024-12-07T17:35:57.000Z,2024-12-07T17:40:46.000Z,0.4635722051524448,278.0,7.92,15.97,0.0
UberX,completed,2024-12-07T17:33:29.000Z,2024-12-07T17:48:08.000Z,2024-12-07T18:00:34.000Z,3.2278158372701355,746.0,7.92,35.5,0.0
UberX,completed,2024-12-07T17:51:51.000Z,2024-12-07T18:07:25.000Z,2024-12-07T18:23:51.000Z,4.441092078255409,986.0,7.92,27.09,0.0
UberX,completed,2024-12-07T18:01:41.000Z,2024-12-07T18:28:25.000Z,2024-12-07T18:42:29.000Z,4.843351569692396,844.0,7.92,34.1,0.0
UberX,completed,2024-12-07T18:27:33.000Z,2024-12-07T18:53:34.000Z,2024-12-07T19:22:15.000Z,7.163460941,1721.0,7.92,72.93,0.0
UberX,rider_canceled,2024-12-07T19:11:28.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-07T19:14:03.000Z,2024-12-07T19:28:53.000Z,2024-12-07T19:47:29.000Z,3.8040180598020936,1116.0,7.92,25.93,0.0
UberX,completed,2024-12-07T19:36:27.000Z,2024-12-07T19:52:49.000Z,2024-12-07T19:58:20.000Z,0.9002212887009557,322.0,7.92,12.17,0.0
UberX,completed,2024-12-07T19:52:35.000Z,2024-12-07T20:06:39.000Z,2024-12-07T20:23:53.000Z,3.526338320926337,1034.0,7.92,24.53,0.0
UberX,completed,2024-12-07T20:15:59.000Z,2024-12-07T20:28:25.000Z,2024-12-07T20:47:22.000Z,7.067400796847676,1137.0,7.92,35.81,0.0
UberX,completed,2024-12-08T07:08:20.000Z,2024-12-08T07:15:35.000Z,2024-12-08T07:46:49.000Z,9.719060451704538,1874.0,7.41,60.15,0.0
UberX,completed,2024-12-08T07:27:29.000Z,2024-12-08T08:08:04.000Z,2024-12-08T08:22:04.000Z,5.223209405357082,840.0,7.41,28.39,0.0
UberX,completed,2024-12-08T08:13:52.000Z,2024-12-08T08:30:39.000Z,2024-12-08T08:37:54.000Z,1.4060878115980382,435.0,7.41,13.25,0.0
UberX,completed,2024-12-08T08:32:31.000Z,2024-12-08T08:46:14.000Z,2024-12-08T08:55:18.000Z,2.313259415929337,544.0,7.41,15.79,0.0
UberX,completed,2024-12-08T09:40:35.000Z,2024-12-08T09:53:44.000Z,2024-12-08T10:03:26.000Z,2.3465208808156968,582.0,7.58,17.2,0.0
UberX,completed,2024-12-08T09:58:26.000Z,2024-12-08T10:06:28.000Z,2024-12-08T10:14:48.000Z,2.098226363240473,500.0,7.58,16.98,0.0
UberX,completed,2024-12-08T10:13:49.000Z,2024-12-08T10:17:03.000Z,2024-12-08T10:29:16.000Z,3.836222522361549,733.0,7.58,22.99,0.0
UberX,completed,2024-12-08T10:37:37.000Z,2024-12-08T10:43:13.000Z,2024-12-08T10:52:00.000Z,2.025862997984889,520.0,7.58,16.8,0.0
UberX,completed,2024-12-08T10:42:20.000Z,2024-12-08T10:56:30.000Z,2024-12-08T11:02:35.000Z,1.4488619170561234,351.0,7.58,14.92,0.0
UberX,completed,2024-12-08T10:59:00.000Z,2024-12-08T11:07:25.000Z,2024-12-08T11:28:47.000Z,5.120642131897818,1282.0,7.58,28.11,0.0
UberX,completed,2024-12-08T11:40:14.000Z,2024-12-08T12:00:11.000Z,2024-12-08T12:11:53.000Z,3.355986296950704,687.0,7.58,18.76,0.0
UberX,completed,2024-12-09T16:18:17.000Z,2024-12-09T16:46:43.000Z,2024-12-09T17:21:32.000Z,7.942353928556356,2089.0,7.58,45.85,0.0
UberX,completed,2024-12-09T17:06:40.000Z,2024-12-09T17:32:31.000Z,2024-12-09T17:58:09.000Z,6.7793090843275055,1504.0,7.58,39.1,0.0
UberX,completed,2024-12-09T18:07:41.000Z,2024-12-09T18:20:10.000Z,2024-12-09T18:33:01.000Z,2.9402298622397347,760.0,7.41,18.9,0.0
UberX,rider_canceled,2024-12-09T18:16:16.000Z,,,0.0,0.0,,0.0,0.0
UberX,rider_canceled,2024-12-09T18:22:58.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-09T18:23:27.000Z,2024-12-09T18:38:50.000Z,2024-12-09T18:53:29.000Z,2.815877354013732,879.0,7.41,20.43,0.0
UberX,rider_canceled,2024-12-09T18:40:49.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-09T18:53:58.000Z,2024-12-09T19:02:22.000Z,2024-12-09T19:17:29.000Z,3.7710762064897088,907.0,7.41,22.73,0.0
UberX,completed,2024-12-10T14:41:24.000Z,2024-12-10T14:47:52.000Z,2024-12-10T15:05:47.000Z,2.542944129879108,1075.0,7.58,20.85,0.0
UberX,rider_canceled,2024-12-10T14:55:38.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-10T15:00:53.000Z,2024-12-10T15:09:48.000Z,2024-12-10T15:26:18.000Z,2.115983105443297,990.0,7.58,20.24,0.0
UberX,completed,2024-12-10T15:18:55.000Z,2024-12-10T15:30:46.000Z,2024-12-10T15:54:14.000Z,4.7190965737236015,1408.0,7.58,32.54,0.0
UberX,completed,2024-12-10T15:46:30.000Z,2024-12-10T16:07:27.000Z,2024-12-10T16:35:12.000Z,5.361899730296126,1665.0,7.58,50.42,0.0
UberX,completed,2024-12-10T16:35:05.000Z,2024-12-10T16:49:56.000Z,2024-12-10T17:14:49.000Z,6.989475740980941,1493.0,7.58,38.05,0.0
UberX,completed,2024-12-10T17:03:53.000Z,2024-12-10T17:18:21.000Z,2024-12-10T17:42:45.000Z,4.720372028,1454.0,7.58,31.56,0.0
UberX,rider_canceled,2024-12-10T17:37:54.000Z,,,0.0,0.0,,8.26,0.0
UberX,completed,2024-12-10T17:47:21.000Z,2024-12-10T17:56:45.000Z,2024-12-10T18:31:30.000Z,11.05124281049622,2085.0,7.58,60.5,0.0
UberX,completed,2024-12-10T18:41:18.000Z,2024-12-10T18:44:18.000Z,2024-12-10T19:04:34.000Z,9.225399857870256,1216.0,7.41,47.99,0.0
UberX,completed,2024-12-10T19:04:37.000Z,2024-12-10T19:35:22.000Z,2024-12-10T20:01:20.000Z,7.4026643,1558.0,7.41,39.24,0.0
UberX,completed,2024-12-11T15:00:24.000Z,2024-12-11T15:05:11.000Z,2024-12-11T15:42:48.000Z,7.118293176835969,2254.0,7.58,41.5,0.0
UberX,rider_canceled,2024-12-11T15:32:56.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-11T15:35:55.000Z,2024-12-11T15:57:10.000Z,2024-12-11T16:19:30.000Z,4.229623829,1340.0,7.58,27.76,0.0
UberX,completed,2024-12-11T16:07:44.000Z,2024-12-11T16:23:18.000Z,2024-12-11T16:59:00.000Z,4.677415016833654,2142.0,7.58,32.97,0.0
UberX,completed,2024-12-11T16:54:31.000Z,2024-12-11T17:09:26.000Z,2024-12-11T17:20:21.000Z,3.671274169694787,655.0,7.58,23.16,0.0
UberX,completed,2024-12-11T17:15:08.000Z,2024-12-11T17:31:14.000Z,2024-12-11T17:54:57.000Z,3.690154006945629,1423.0,7.58,25.62,0.0
UberX,completed,2024-12-11T17:51:56.000Z,2024-12-11T18:04:35.000Z,2024-12-11T18:24:44.000Z,4.463742392670587,1209.0,7.58,33.06,0.0
UberX,completed,2024-12-11T18:20:23.000Z,2024-12-11T18:32:06.000Z,2024-12-11T18:56:29.000Z,5.257255698522946,1463.0,7.41,31.8,0.0
UberX,completed,2024-12-12T08:11:33.000Z,2024-12-12T08:18:33.000Z,2024-12-12T08:53:16.000Z,9.917414209102766,2061.0,7.58,56.96,0.0
UberX,completed,2024-12-12T08:29:13.000Z,2024-12-12T09:06:51.000Z,2024-12-12T09:20:01.000Z,4.748677786648671,764.0,7.58,27.69,0.0
UberX,completed,2024-12-12T09:21:07.000Z,2024-12-12T09:28:00.000Z,2024-12-12T09:54:55.000Z,7.147824673875459,1615.0,7.41,35.98,0.0
UberX,rider_canceled,2024-12-12T15:25:04.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-12T15:27:00.000Z,2024-12-12T15:44:57.000Z,2024-12-12T15:51:55.000Z,1.377520289355449,418.0,7.58,15.28,0.0
UberX,completed,2024-12-12T15:44:50.000Z,2024-12-12T16:00:30.000Z,2024-12-12T16:22:04.000Z,5.155516722532933,1294.0,7.58,31.88,0.0
UberX,completed,2024-12-12T16:11:31.000Z,2024-12-12T16:26:09.000Z,2024-12-12T16:42:26.000Z,3.2143190921783744,977.0,7.58,22.96,0.0
UberX,completed,2024-12-12T16:34:13.000Z,2024-12-12T16:55:57.000Z,2024-12-12T17:20:20.000Z,4.264782363,1463.0,7.58,28.95,0.0
UberX,completed,2024-12-12T17:09:55.000Z,2024-12-12T17:23:24.000Z,2024-12-12T17:35:37.000Z,1.7825027463660343,698.0,7.58,21.93,0.0
UberX,completed,2024-12-12T17:23:08.000Z,2024-12-12T17:47:51.000Z,2024-12-12T17:58:58.000Z,3.276080217,667.0,7.58,20.65,0.0
UberX,completed,2024-12-12T17:49:26.000Z,2024-12-12T18:25:12.000Z,2024-12-12T18:58:38.000Z,7.502148492909318,2006.0,7.58,38.96,0.0
UberX,completed,2024-12-13T09:05:55.000Z,2024-12-13T09:11:53.000Z,2024-12-13T09:23:24.000Z,3.171642660044298,691.0,7.41,21.38,0.0
UberX,completed,2024-12-13T09:12:34.000Z,2024-12-13T09:30:23.000Z,2024-12-13T09:52:08.000Z,6.909179862236416,1305.0,7.41,33.68,0.0
UberX,completed,2024-12-13T09:47:08.000Z,2024-12-13T09:55:40.000Z,2024-12-13T10:20:36.000Z,8.225863436137008,1474.0,7.41,40.03,0.0
UberX,completed,2024-12-13T10:22:15.000Z,2024-12-13T10:32:02.000Z,2024-12-13T10:48:27.000Z,3.1922815559385374,973.0,7.41,28.5,0.0
UberX,completed,2024-12-13T14:59:49.000Z,2024-12-13T15:21:13.000Z,2024-12-13T15:50:01.000Z,9.921074617,1728.0,7.58,55.6,0.0
UberX,completed,2024-12-13T15:49:28.000Z,2024-12-13T16:01:44.000Z,2024-12-13T16:23:05.000Z,6.542488522452832,1281.0,7.58,34.9,0.0
UberX,completed,2024-12-13T16:11:53.000Z,2024-12-13T16:24:54.000Z,2024-12-13T17:02:44.000Z,4.348835048819568,2270.0,7.58,41.54,0.0
UberX,rider_canceled,2024-12-13T16:25:13.000Z,,,0.0,0.0,,0.0,0.0
UberX,rider_canceled,2024-12-13T16:42:37.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-13T17:20:00.000Z,2024-12-13T17:14:14.000Z,2024-12-13T17:34:33.000Z,6.524762594290273,1172.0,7.58,48.96,0.0
UberX,completed,2024-12-13T17:26:39.000Z,2024-12-13T17:38:51.000Z,2024-12-13T17:47:24.000Z,1.732003110038658,513.0,7.58,18.89,0.0
UberX,completed,2024-12-13T17:41:48.000Z,2024-12-13T17:55:21.000Z,2024-12-13T18:02:32.000Z,1.7242535686989997,431.0,7.58,14.76,0.0
UberX,completed,2024-12-13T17:52:01.000Z,2024-12-13T18:11:02.000Z,2024-12-13T18:38:16.000Z,5.336977081105302,1634.0,7.58,33.95,0.0
UberX,completed,2024-12-13T18:20:00.000Z,2024-12-13T18:46:17.000Z,2024-12-13T19:00:09.000Z,7.775705047,832.0,7.41,52.92,0.0
UberX,rider_canceled,2024-12-13T18:50:37.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-13T18:53:36.000Z,2024-12-13T19:08:58.000Z,2024-12-13T19:26:10.000Z,5.762307525667764,1003.0,7.41,45.96,0.0
UberX,completed,2024-12-13T19:24:00.000Z,2024-12-13T19:41:05.000Z,2024-12-13T20:06:53.000Z,7.105976552952903,1548.0,7.41,43.08,0.0
UberX,completed,2024-12-13T20:38:21.000Z,2024-12-13T20:43:03.000Z,2024-12-13T20:51:14.000Z,2.0406872683599664,491.0,7.41,19.93,0.0
UberX,completed,2024-12-14T05:05:36.000Z,2024-12-14T05:23:48.000Z,2024-12-14T05:48:42.000Z,7.030440089239498,1494.0,7.41,41.88,0.0
UberX,completed,2024-12-14T05:41:05.000Z,2024-12-14T05:56:02.000Z,2024-12-14T06:17:57.000Z,5.7038832024178205,1315.0,7.41,28.09,0.0
UberX,completed,2024-12-14T06:01:23.000Z,2024-12-14T06:29:48.000Z,2024-12-14T06:55:47.000Z,12.569147160801432,1559.0,7.41,69.19,0.0
UberX,rider_canceled,2024-12-14T06:53:10.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-14T07:23:29.000Z,2024-12-14T07:30:43.000Z,2024-12-14T07:41:15.000Z,3.395734101054696,632.0,7.41,19.76,0.0
UberX,completed,2024-12-14T07:34:36.000Z,2024-12-14T07:48:37.000Z,2024-12-14T07:59:45.000Z,3.5146775055789163,620.0,7.41,21.15,0.0
RiderItemDelivery,completed,2024-12-14T07:53:48.000Z,2024-12-14T08:10:53.000Z,2024-12-14T08:20:35.000Z,2.205684223426141,582.0,7.41,15.87,0.0
UberX,completed,2024-12-14T08:17:19.000Z,2024-12-14T08:24:28.000Z,2024-12-14T08:38:14.000Z,4.369528610950582,826.0,7.41,29.02,0.0
UberX,completed,2024-12-14T08:40:12.000Z,2024-12-14T08:48:25.000Z,2024-12-14T08:58:12.000Z,3.401182372828353,587.0,7.41,20.06,0.0
UberX,completed,2024-12-14T08:55:36.000Z,2024-12-14T09:00:59.000Z,2024-12-14T09:09:29.000Z,1.444596866123443,476.0,7.41,14.1,0.0
UberX,completed,2024-12-14T09:07:32.000Z,2024-12-14T09:13:51.000Z,2024-12-14T09:25:45.000Z,2.644404000726753,714.0,7.58,18.89,0.0
UberX,completed,2024-12-14T09:31:29.000Z,2024-12-14T09:40:17.000Z,2024-12-14T09:53:28.000Z,2.569835929698081,777.0,7.58,20.25,0.0
UberX,completed,2024-12-14T09:49:20.000Z,2024-12-14T10:00:52.000Z,2024-12-14T10:13:29.000Z,2.9418928245157594,757.0,7.58,21.04,0.0
UberX,completed,2024-12-14T16:00:34.000Z,2024-12-14T16:11:02.000Z,2024-12-14T16:28:58.000Z,2.176744449778538,1076.0,7.92,18.93,0.0
UberX,completed,2024-12-14T16:20:55.000Z,2024-12-14T16:32:14.000Z,2024-12-14T16:56:17.000Z,5.605613056383706,1443.0,7.92,36.97,0.0
UberX,completed,2024-12-14T18:13:49.000Z,2024-12-14T18:22:16.000Z,2024-12-14T18:45:52.000Z,6.311760496741708,1416.0,7.92,37.92,0.0
UberX,completed,2024-12-14T18:41:59.000Z,2024-12-14T18:56:01.000Z,2024-12-14T19:15:48.000Z,5.996150880044091,1187.0,7.92,33.9,0.0
UberX,completed,2024-12-14T18:53:14.000Z,2024-12-14T19:19:52.000Z,2024-12-14T19:40:28.000Z,6.431487657372621,1236.0,7.92,37.05,0.0
UberX,completed,2024-12-14T19:30:54.000Z,2024-12-14T19:54:51.000Z,2024-12-14T20:23:39.000Z,6.948169003576436,1728.0,7.92,44.27,0.0
UberX,completed,2024-12-14T20:54:51.000Z,2024-12-14T21:12:44.000Z,2024-12-14T21:36:57.000Z,11.562543449993692,1453.0,7.92,66.36,0.0
UberX,completed,2024-12-14T21:42:47.000Z,2024-12-14T22:03:47.000Z,2024-12-14T22:31:28.000Z,8.464888179180482,1645.0,7.92,46.75,0.0
UberX,completed,2024-12-15T05:24:32.000Z,2024-12-15T05:36:49.000Z,2024-12-15T05:52:28.000Z,4.267622918704534,939.0,7.41,23.78,0.0
UberX,rider_canceled,2024-12-15T05:34:45.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-15T05:46:57.000Z,2024-12-15T05:56:11.000Z,2024-12-15T06:08:06.000Z,3.297624874892438,715.0,7.41,20.9,0.0
UberX,completed,2024-12-15T05:54:34.000Z,2024-12-15T06:16:23.000Z,2024-12-15T06:33:37.000Z,5.453749071520387,978.0,7.41,28.63,0.0
UberX,completed,2024-12-15T06:23:04.000Z,2024-12-15T06:39:10.000Z,2024-12-15T07:03:01.000Z,9.569578806664138,1431.0,7.41,48.84,0.0
UberX,rider_canceled,2024-12-15T06:58:57.000Z,,,0.0,0.0,,0.0,0.0
UberX,driver_canceled,2024-12-15T07:12:21.000Z,,,0.0,0.0,,5.0,4.63
UberX,rider_canceled,2024-12-15T10:56:04.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-15T11:09:33.000Z,2024-12-15T11:21:06.000Z,2024-12-15T11:34:52.000Z,3.3139936202371456,826.0,7.58,21.05,0.0
UberX,completed,2024-12-16T12:22:25.000Z,2024-12-16T12:30:54.000Z,2024-12-16T12:53:05.000Z,3.738753252032957,1331.0,7.41,26.99,0.0
UberX,completed,2024-12-16T12:46:11.000Z,2024-12-16T13:01:43.000Z,2024-12-16T13:20:34.000Z,3.7309764674417374,1131.0,7.41,23.12,0.0
UberX,completed,2024-12-16T13:08:32.000Z,2024-12-16T13:27:27.000Z,2024-12-16T13:46:03.000Z,3.652300020715943,1116.0,7.41,25.38,0.0
UberX,completed,2024-12-16T13:29:53.000Z,2024-12-16T13:55:49.000Z,2024-12-16T14:01:33.000Z,0.7974437651871608,344.0,7.41,17.26,0.0
UberX,completed,2024-12-16T13:53:03.000Z,2024-12-16T14:17:33.000Z,2024-12-16T14:36:22.000Z,3.5496118696531376,1129.0,7.41,28.19,0.0
UberX,rider_canceled,2024-12-16T14:17:23.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-16T14:30:06.000Z,2024-12-16T14:51:51.000Z,2024-12-16T15:16:19.000Z,5.843941260243668,1468.0,7.58,31.98,0.0
UberX,rider_canceled,2024-12-16T15:00:08.000Z,,,0.0,0.0,,0.0,0.0
UberX,rider_canceled,2024-12-16T15:04:02.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-16T15:10:52.000Z,2024-12-16T15:23:53.000Z,2024-12-16T15:50:44.000Z,4.861823110441268,1509.0,7.58,31.12,0.0
UberX,rider_canceled,2024-12-16T15:26:03.000Z,,,0.0,0.0,,0.0,0.0
UberX,rider_canceled,2024-12-16T15:30:20.000Z,,,0.0,0.0,,0.0,0.0
UberX,rider_canceled,2024-12-16T15:33:32.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-16T15:36:34.000Z,2024-12-16T15:55:20.000Z,2024-12-16T16:06:47.000Z,2.245228861691154,687.0,7.58,22.92,0.0
UberX,completed,2024-12-16T15:58:07.000Z,2024-12-16T16:15:22.000Z,2024-12-16T16:24:45.000Z,2.369261439523364,563.0,7.58,37.34,0.0
UberX,completed,2024-12-16T16:16:29.000Z,2024-12-16T16:27:49.000Z,2024-12-16T16:55:21.000Z,5.037965326605925,1652.0,7.58,44.18,0.0
UberX,completed,2024-12-16T16:42:57.000Z,2024-12-16T17:05:03.000Z,2024-12-16T17:24:16.000Z,2.0322286741419138,1083.0,7.58,35.76,0.0
UberX,completed,2024-12-16T18:39:20.000Z,2024-12-16T18:41:39.000Z,2024-12-16T18:48:07.000Z,1.2709810289479695,388.0,7.41,16.1,0.0
UberX,rider_canceled,2024-12-17T13:44:11.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-17T13:44:29.000Z,2024-12-17T13:46:52.000Z,2024-12-17T13:57:40.000Z,1.687796028909384,648.0,7.41,26.91,0.0
UberX,rider_canceled,2024-12-17T13:46:34.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-17T13:50:02.000Z,2024-12-17T14:04:50.000Z,2024-12-17T14:30:39.000Z,3.787959187455854,1509.0,7.41,30.97,0.0
UberX,completed,2024-12-17T14:15:38.000Z,2024-12-17T14:36:46.000Z,2024-12-17T15:01:26.000Z,4.094601178988433,1480.0,7.58,28.99,0.0
UberX,completed,2024-12-17T14:53:18.000Z,2024-12-17T15:03:37.000Z,2024-12-17T15:36:12.000Z,5.415091680252802,1955.0,7.58,62.33,0.0
UberX,completed,2024-12-17T15:25:08.000Z,2024-12-17T15:44:39.000Z,2024-12-17T16:01:47.000Z,2.166480177229718,1028.0,7.58,18.02,0.0
UberX,completed,2024-12-17T15:46:28.000Z,2024-12-17T16:04:39.000Z,2024-12-17T16:26:25.000Z,3.7181304171828153,1306.0,7.58,24.99,0.0
UberX,completed,2024-12-17T16:14:27.000Z,2024-12-17T16:37:28.000Z,2024-12-17T16:57:48.000Z,3.416002378839577,1199.0,7.58,23.9,0.0
UberX,completed,2024-12-17T16:47:02.000Z,2024-12-17T17:10:38.000Z,2024-12-17T17:26:35.000Z,2.943828969508313,957.0,7.58,24.37,0.0
UberX,rider_canceled,2024-12-17T17:26:48.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-17T17:27:23.000Z,2024-12-17T17:38:49.000Z,2024-12-17T18:01:19.000Z,3.261471416698881,1350.0,7.58,23.99,0.0
UberX,completed,2024-12-19T16:18:44.000Z,2024-12-19T16:30:11.000Z,2024-12-19T16:43:55.000Z,0.8279688258497154,824.0,7.58,13.99,0.0
UberX,completed,2024-12-19T16:31:19.000Z,2024-12-19T16:52:44.000Z,2024-12-19T17:18:23.000Z,2.854723875691473,1539.0,7.58,25.99,0.0
UberX,completed,2024-12-19T17:12:01.000Z,2024-12-19T17:28:39.000Z,2024-12-19T17:46:14.000Z,3.958701307874126,1055.0,7.58,41.07,0.0
UberX,completed,2024-12-19T17:36:12.000Z,2024-12-19T17:56:46.000Z,2024-12-19T18:15:50.000Z,4.537809602471045,1144.0,7.58,27.79,0.0
UberX,completed,2024-12-19T18:05:17.000Z,2024-12-19T18:24:03.000Z,2024-12-19T18:52:20.000Z,4.385782111419768,1697.0,7.41,30.04,0.0
UberX,rider_canceled,2024-12-19T18:42:24.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-19T18:45:34.000Z,2024-12-19T19:03:25.000Z,2024-12-19T19:28:03.000Z,7.179416022160673,1478.0,7.41,49.93,0.0
UberX,completed,2024-12-20T12:03:57.000Z,2024-12-20T12:17:02.000Z,2024-12-20T12:37:51.000Z,4.631922711206895,1249.0,7.41,33.06,0.0
UberX,completed,2024-12-20T12:35:49.000Z,2024-12-20T12:44:02.000Z,2024-12-20T12:58:19.000Z,3.786839803289598,857.0,7.41,22.96,0.0
UberX,completed,2024-12-20T16:08:11.000Z,2024-12-20T16:16:03.000Z,2024-12-20T16:32:29.000Z,3.255988618378603,986.0,7.58,59.88,0.0
UberX,completed,2024-12-20T16:26:32.000Z,2024-12-20T16:40:07.000Z,2024-12-20T17:05:35.000Z,4.858978879135383,1528.0,7.58,42.91,0.0
UberX,completed,2024-12-20T16:54:19.000Z,2024-12-20T17:13:12.000Z,2024-12-20T17:35:21.000Z,3.385290674046637,1329.0,7.58,24.0,0.0
UberX,rider_canceled,2024-12-20T17:16:32.000Z,,,0.0,0.0,,0.0,0.0
UberX,completed,2024-12-20T17:27:30.000Z,2024-12-20T17:43:53.000Z,2024-12-20T17:56:26.000Z,2.2387569283754427,753.0,7.58,21.99,0.0
UberX,completed,2024-12-20T17:44:01.000Z,2024-12-20T17:58:22.000Z,2024-12-20T18:15:02.000Z,2.667860947665281,1000.0,7.58,33.61,0.0
UberX,completed,2024-12-20T18:06:22.000Z,2024-12-20T18:17:15.000Z,2024-12-20T18:24:55.000Z,2.1058236248747084,460.0,7.41,19.36,0.0
UberX,completed,2024-12-20T18:47:37.000Z,2024-12-20T18:54:23.000Z,2024-12-20T19:07:56.000Z,3.556041774533186,813.0,7.41,24.28,0.0
UberX,completed,2024-12-20T19:06:23.000Z,2024-12-20T19:14:45.000Z,2024-12-20T19:34:34.000Z,5.643017392514185,1134.0,7.41,28.71,0.0
UberX,completed,2024-12-20T19:31:08.000Z,2024-12-20T19:41:57.000Z,2024-12-20T19:54:45.000Z,2.800555675355532,758.0,7.41,20.0,0.0
UberX,completed,2024-12-20T19:51:14.000Z,2024-12-20T19:58:19.000Z,2024-12-20T20:21:20.000Z,7.372864059169452,1381.0,7.41,34.96,0.0
UberX,completed,2024-12-20T20:35:57.000Z,2024-12-20T20:43:16.000Z,2024-12-20T20:55:51.000Z,3.8211770022793368,693.0,7.41,24.94,0.0
UberX,completed,2024-12-20T21:01:08.000Z,2024-12-20T21:12:44.000Z,2024-12-20T21:37:58.000Z,7.6228526332229185,1479.0,7.41,34.93,0.0
UberX,completed,2024-12-21T05:14:58.000Z,2024-12-21T05:27:09.000Z,2024-12-21T05:49:51.000Z,7.163345283410568,1362.0,7.41,44.32,0.0
UberX,completed,2024-12-21T05:38:50.000Z,2024-12-21T06:10:35.000Z,2024-12-21T06:29:02.000Z,4.388715730505271,1107.0,7.41,33.53,0.0
UberX,completed,2024-12-21T06:23:27.000Z,2024-12-21T06:43:44.000Z,2024-12-21T07:00:19.000Z,6.621675809870296,959.0,7.41,32.86,0.0
UberX,completed,2024-12-21T07:55:36.000Z,2024-12-21T08:04:32.000Z,2024-12-21T08:13:02.000Z,2.465300923822984,499.0,7.41,17.9,0.0
UberX,completed,2024-12-21T08:08:15.000Z,2024-12-21T08:18:16.000Z,2024-12-21T08:32:43.000Z,4.220156805588776,867.0,7.41,23.13,0.0
UberX,completed,2024-12-21T08:26:44.000Z,2024-12-21T08:42:02.000Z,2024-12-21T08:59:39.000Z,5.583270766552327,1057.0,7.41,29.3,0.0
UberX,completed,2024-12-21T09:04:31.000Z,2024-12-21T09:11:00.000Z,2024-12-21T09:19:35.000Z,2.148922006290246,515.0,7.58,17.34,0.0
UberX,completed,2024-12-21T15:19:26.000Z,2024-12-21T15:34:15.000Z,2024-12-21T16:02:19.000Z,7.840391868784277,1684.0,7.58,45.99,0.0
UberX,completed,2024-12-21T16:06:18.000Z,2024-12-21T16:16:37.000Z,2024-12-21T16:41:04.000Z,7.152338591679637,1467.0,7.92,37.46,0.0
UberX,completed,2024-12-21T16:35:11.000Z,2024-12-21T16:48:21.000Z,2024-12-21T17:03:42.000Z,4.544121315,921.0,7.92,28.93,0.0
