City Name,Trip UUID,Local Amount,Currency Code,Classification,Category,Local Timestamp
Lodz,d4fbeb97-67c4-49cb-a40a-c9c1acdcc1c1,-0.49,PLN,intermediary.fare.ufp_service_adj,commission,5/19/2025 16:51
Lodz,d4fbeb97-67c4-49cb-a40a-c9c1acdcc1c1,0.45,PLN,transport.fare.ufp_adj,driver_payment_fares,5/19/2025 16:51
Lodz,d4fbeb97-67c4-49cb-a40a-c9c1acdcc1c1,2.52,PLN,transport.tax.vat,tax,5/19/2025 16:51
Lodz,d4fbeb97-67c4-49cb-a40a-c9c1acdcc1c1,30.99,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/19/2025 16:51
Lodz,d4fbeb97-67c4-49cb-a40a-c9c1acdcc1c1,-3.01,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/19/2025 16:51
Lodz,d4fbeb97-67c4-49cb-a40a-c9c1acdcc1c1,-8.37,PLN,intermediary.commission,commission,5/19/2025 16:51
Lodz,56bd63b3-62ce-41ce-8f44-60065a50c97e,-0.11,PLN,transport.fare.ufp_adj,driver_payment_fares,5/19/2025 16:32
Lodz,56bd63b3-62ce-41ce-8f44-60065a50c97e,0.12,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,5/19/2025 16:32
Lodz,56bd63b3-62ce-41ce-8f44-60065a50c97e,-4.76,PLN,intermediary.commission,commission,5/19/2025 16:32
Lodz,56bd63b3-62ce-41ce-8f44-60065a50c97e,17.65,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/19/2025 16:32
Lodz,56bd63b3-62ce-41ce-8f44-60065a50c97e,1.4,PLN,transport.tax.vat,tax,5/19/2025 16:32
Lodz,56bd63b3-62ce-41ce-8f44-60065a50c97e,-1.17,PLN,intermediary.commission.tax.vat,tax,5/19/2025 16:32
Lodz,56bd63b3-62ce-41ce-8f44-60065a50c97e,-0.44,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/19/2025 16:32
Lodz,8ae03524-cc38-488e-9fbb-a268e09606dd,-1.73,PLN,intermediary.commission.tax.vat,tax,5/19/2025 16:11
Lodz,8ae03524-cc38-488e-9fbb-a268e09606dd,-7.9,PLN,intermediary.commission,commission,5/19/2025 16:11
Lodz,8ae03524-cc38-488e-9fbb-a268e09606dd,2.34,PLN,transport.tax.vat,tax,5/19/2025 16:11
Lodz,8ae03524-cc38-488e-9fbb-a268e09606dd,29.26,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/19/2025 16:11
Lodz,8ae03524-cc38-488e-9fbb-a268e09606dd,0.37,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/19/2025 16:11
Lodz,a7f361c4-2489-4c05-b84b-7f8204bd34b2,2.08,PLN,transport.tax.vat,tax,5/19/2025 10:15
Lodz,a7f361c4-2489-4c05-b84b-7f8204bd34b2,-1.8,PLN,intermediary.commission.tax.vat,tax,5/19/2025 10:15
Lodz,a7f361c4-2489-4c05-b84b-7f8204bd34b2,-0.8,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/19/2025 10:15
Lodz,a7f361c4-2489-4c05-b84b-7f8204bd34b2,26.03,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/19/2025 10:15
Lodz,a7f361c4-2489-4c05-b84b-7f8204bd34b2,-7.03,PLN,intermediary.commission,commission,5/19/2025 10:15
Lodz,f26ac517-4b17-4ad7-8e6f-5aa98b9acd72,-1.29,PLN,intermediary.commission.tax.vat,tax,5/19/2025 9:51
Lodz,f26ac517-4b17-4ad7-8e6f-5aa98b9acd72,1.77,PLN,transport.tax.vat,tax,5/19/2025 9:51
Lodz,f26ac517-4b17-4ad7-8e6f-5aa98b9acd72,22.13,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/19/2025 9:51
Lodz,f26ac517-4b17-4ad7-8e6f-5aa98b9acd72,-5.97,PLN,intermediary.commission,commission,5/19/2025 9:51
Lodz,f26ac517-4b17-4ad7-8e6f-5aa98b9acd72,0.35,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/19/2025 9:51
Lodz,055033e1-000c-434b-bb81-7ab3f6b959d5,-1.47,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/19/2025 9:40
Lodz,055033e1-000c-434b-bb81-7ab3f6b959d5,1.18,PLN,transport.tax.vat,tax,5/19/2025 9:40
Lodz,055033e1-000c-434b-bb81-7ab3f6b959d5,-15.9,PLN,transport.fare.cash.collected,cash_collected,5/19/2025 9:40
Lodz,055033e1-000c-434b-bb81-7ab3f6b959d5,-4.09,PLN,intermediary.commission,commission,5/19/2025 9:40
Lodz,055033e1-000c-434b-bb81-7ab3f6b959d5,0.45,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,5/19/2025 9:40
Lodz,055033e1-000c-434b-bb81-7ab3f6b959d5,15.14,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/19/2025 9:40
Lodz,055033e1-000c-434b-bb81-7ab3f6b959d5,-0.42,PLN,transport.fare.ufp_adj,driver_payment_fares,5/19/2025 9:40
Lodz,055033e1-000c-434b-bb81-7ab3f6b959d5,-1.18,PLN,intermediary.commission.tax.vat,tax,5/19/2025 9:40
Lodz,29966ff4-cb16-434e-8eab-96b076614d44,-1.77,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/19/2025 9:27
Lodz,29966ff4-cb16-434e-8eab-96b076614d44,-1.59,PLN,intermediary.commission.tax.vat,tax,5/19/2025 9:27
Lodz,29966ff4-cb16-434e-8eab-96b076614d44,18.25,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/19/2025 9:27
Lodz,29966ff4-cb16-434e-8eab-96b076614d44,1.48,PLN,transport.tax.vat,tax,5/19/2025 9:27
Lodz,29966ff4-cb16-434e-8eab-96b076614d44,-0.22,PLN,intermediary.fare.ufp_service_adj,commission,5/19/2025 9:27
Lodz,29966ff4-cb16-434e-8eab-96b076614d44,0.2,PLN,transport.fare.ufp_adj,driver_payment_fares,5/19/2025 9:27
Lodz,29966ff4-cb16-434e-8eab-96b076614d44,-4.93,PLN,intermediary.commission,commission,5/19/2025 9:27
Lodz,916ed5f1-abec-4b29-9e94-99fba03aa165,12.7,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/19/2025 9:11
Lodz,916ed5f1-abec-4b29-9e94-99fba03aa165,-0.22,PLN,intermediary.fare.ufp_service_adj,commission,5/19/2025 9:11
Lodz,916ed5f1-abec-4b29-9e94-99fba03aa165,0.2,PLN,transport.fare.ufp_adj,driver_payment_fares,5/19/2025 9:11
Lodz,916ed5f1-abec-4b29-9e94-99fba03aa165,-0.13,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/19/2025 9:11
Lodz,916ed5f1-abec-4b29-9e94-99fba03aa165,-3.43,PLN,intermediary.commission,commission,5/19/2025 9:11
Lodz,916ed5f1-abec-4b29-9e94-99fba03aa165,-0.87,PLN,intermediary.commission.tax.vat,tax,5/19/2025 9:11
Lodz,916ed5f1-abec-4b29-9e94-99fba03aa165,1.03,PLN,transport.tax.vat,tax,5/19/2025 9:11
Lodz,95e32955-a42b-4288-885d-80804123318e,61.91,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 18:30
Lodz,95e32955-a42b-4288-885d-80804123318e,4.95,PLN,transport.tax.vat,tax,5/18/2025 18:30
Lodz,95e32955-a42b-4288-885d-80804123318e,-16.71,PLN,intermediary.commission,commission,5/18/2025 18:30
Lodz,95e32955-a42b-4288-885d-80804123318e,-3.08,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/18/2025 18:30
Lodz,95e32955-a42b-4288-885d-80804123318e,-4.55,PLN,intermediary.commission.tax.vat,tax,5/18/2025 18:30
Lodz,95e32955-a42b-4288-885d-80804123318e,-51.86,PLN,transport.fare.cash.collected,cash_collected,5/18/2025 18:30
Lodz,7a3cf559-1339-4b8f-989f-dc714efa3db7,-10.14,PLN,intermediary.commission,commission,5/18/2025 17:57
Lodz,7a3cf559-1339-4b8f-989f-dc714efa3db7,-0.32,PLN,intermediary.fare.ufp_service_adj,commission,5/18/2025 17:57
Lodz,7a3cf559-1339-4b8f-989f-dc714efa3db7,3.03,PLN,transport.tax.vat,tax,5/18/2025 17:57
Lodz,7a3cf559-1339-4b8f-989f-dc714efa3db7,-3.65,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/18/2025 17:57
Lodz,7a3cf559-1339-4b8f-989f-dc714efa3db7,-3.25,PLN,intermediary.commission.tax.vat,tax,5/18/2025 17:57
Lodz,7a3cf559-1339-4b8f-989f-dc714efa3db7,0.3,PLN,transport.fare.ufp_adj,driver_payment_fares,5/18/2025 17:57
Lodz,7a3cf559-1339-4b8f-989f-dc714efa3db7,37.57,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 17:57
Lodz,b2a6d015-705d-4f7f-95a9-a1dc3cc022be,-5.37,PLN,intermediary.commission,commission,5/18/2025 17:35
Lodz,b2a6d015-705d-4f7f-95a9-a1dc3cc022be,-1.37,PLN,intermediary.commission.tax.vat,tax,5/18/2025 17:35
Lodz,b2a6d015-705d-4f7f-95a9-a1dc3cc022be,-0.11,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/18/2025 17:35
Lodz,b2a6d015-705d-4f7f-95a9-a1dc3cc022be,19.87,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 17:35
Lodz,b2a6d015-705d-4f7f-95a9-a1dc3cc022be,-0.47,PLN,intermediary.fare.ufp_service_adj,commission,5/18/2025 17:35
Lodz,b2a6d015-705d-4f7f-95a9-a1dc3cc022be,1.63,PLN,transport.tax.vat,tax,5/18/2025 17:35
Lodz,b2a6d015-705d-4f7f-95a9-a1dc3cc022be,0.44,PLN,transport.fare.ufp_adj,driver_payment_fares,5/18/2025 17:35
Lodz,d24fbd50-b9dc-4924-9a06-4a78fce51f96,-5.57,PLN,intermediary.commission,commission,5/18/2025 17:13
Lodz,d24fbd50-b9dc-4924-9a06-4a78fce51f96,-1.67,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/18/2025 17:13
Lodz,d24fbd50-b9dc-4924-9a06-4a78fce51f96,-1.67,PLN,intermediary.commission.tax.vat,tax,5/18/2025 17:13
Lodz,d24fbd50-b9dc-4924-9a06-4a78fce51f96,20.64,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 17:13
Lodz,d24fbd50-b9dc-4924-9a06-4a78fce51f96,1.65,PLN,transport.tax.vat,tax,5/18/2025 17:13
Lodz,3ec86fac-622b-429b-8c1f-92168d2a0d96,-7.67,PLN,intermediary.commission,commission,5/18/2025 10:01
Lodz,3ec86fac-622b-429b-8c1f-92168d2a0d96,0.26,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/18/2025 10:01
Lodz,3ec86fac-622b-429b-8c1f-92168d2a0d96,-1.7,PLN,intermediary.commission.tax.vat,tax,5/18/2025 10:01
Lodz,3ec86fac-622b-429b-8c1f-92168d2a0d96,28.41,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 10:01
Lodz,3ec86fac-622b-429b-8c1f-92168d2a0d96,2.27,PLN,transport.tax.vat,tax,5/18/2025 10:01
Lodz,f281964f-a951-47e4-b57c-7bcd2365bc22,-4.87,PLN,intermediary.commission,commission,5/18/2025 8:48
Lodz,f281964f-a951-47e4-b57c-7bcd2365bc22,-0.22,PLN,intermediary.commission.tax.vat,tax,5/18/2025 8:48
Lodz,f281964f-a951-47e4-b57c-7bcd2365bc22,1.48,PLN,transport.tax.vat,tax,5/18/2025 8:48
Lodz,f281964f-a951-47e4-b57c-7bcd2365bc22,0.4,PLN,transport.fare.ufp_adj,driver_payment_fares,5/18/2025 8:48
Lodz,f281964f-a951-47e4-b57c-7bcd2365bc22,18.05,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 8:48
Lodz,f281964f-a951-47e4-b57c-7bcd2365bc22,-0.43,PLN,intermediary.fare.ufp_service_adj,commission,5/18/2025 8:48
Lodz,f281964f-a951-47e4-b57c-7bcd2365bc22,4.33,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/18/2025 8:48
Lodz,eb34411d-d7bb-4a59-8ce9-992f94055ad7,2.29,PLN,transport.tax.vat,tax,5/18/2025 8:01
Lodz,eb34411d-d7bb-4a59-8ce9-992f94055ad7,4.24,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/18/2025 8:01
Lodz,eb34411d-d7bb-4a59-8ce9-992f94055ad7,-7.68,PLN,intermediary.commission,commission,5/18/2025 8:01
Lodz,eb34411d-d7bb-4a59-8ce9-992f94055ad7,0.18,PLN,transport.fare.ufp_adj,driver_payment_fares,5/18/2025 8:01
Lodz,eb34411d-d7bb-4a59-8ce9-992f94055ad7,-0.19,PLN,intermediary.fare.ufp_service_adj,commission,5/18/2025 8:01
Lodz,eb34411d-d7bb-4a59-8ce9-992f94055ad7,28.45,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 8:01
Lodz,eb34411d-d7bb-4a59-8ce9-992f94055ad7,-0.83,PLN,intermediary.commission.tax.vat,tax,5/18/2025 8:01
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,17.28,PLN,transport.fare.distance,driver_payment_fares,5/18/2025 7:37
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,-0.1,PLN,transport.fare.ufp_adj,driver_payment_fares,5/18/2025 7:37
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,-7.51,PLN,intermediary.commission,commission,5/18/2025 7:37
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,-0.45,PLN,transport.fare.adjustment,driver_payment_fares,5/18/2025 7:37
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,4.45,PLN,transport.fare.time,driver_payment_fares,5/18/2025 7:37
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,0.11,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,5/18/2025 7:37
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,-2.22,PLN,intermediary.commission.tax.vat,tax,5/18/2025 7:37
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,6.52,PLN,transport.fare.base,driver_payment_fares,5/18/2025 7:37
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,-2.25,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/18/2025 7:37
Lodz,933674b9-320a-49ef-a731-526f26d5c0fe,2.22,PLN,transport.tax.vat,tax,5/18/2025 7:37
Lodz,480d2f4c-37a1-4c16-819f-860237f07d9b,-0.68,PLN,intermediary.commission.tax.vat,tax,5/18/2025 7:29
Lodz,480d2f4c-37a1-4c16-819f-860237f07d9b,1.66,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/18/2025 7:29
Lodz,480d2f4c-37a1-4c16-819f-860237f07d9b,-4.62,PLN,intermediary.commission,commission,5/18/2025 7:29
Lodz,480d2f4c-37a1-4c16-819f-860237f07d9b,1.37,PLN,transport.tax.vat,tax,5/18/2025 7:29
Lodz,480d2f4c-37a1-4c16-819f-860237f07d9b,17.11,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 7:29
Lodz,a9db7b1c-28da-4c8a-8243-56c605f52e3e,8.02,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/18/2025 6:57
Lodz,a9db7b1c-28da-4c8a-8243-56c605f52e3e,-0.34,PLN,intermediary.commission.tax.vat,tax,5/18/2025 6:57
Lodz,a9db7b1c-28da-4c8a-8243-56c605f52e3e,-9.49,PLN,intermediary.commission,commission,5/18/2025 6:57
Lodz,a9db7b1c-28da-4c8a-8243-56c605f52e3e,35.15,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 6:57
Lodz,a9db7b1c-28da-4c8a-8243-56c605f52e3e,2.81,PLN,transport.tax.vat,tax,5/18/2025 6:57
Lodz,61141da2-f592-4326-9639-2332de24523d,-4.49,PLN,intermediary.commission.tax.vat,tax,5/18/2025 6:26
Lodz,61141da2-f592-4326-9639-2332de24523d,53.2,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/18/2025 6:26
Lodz,61141da2-f592-4326-9639-2332de24523d,-5.17,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/18/2025 6:26
Lodz,61141da2-f592-4326-9639-2332de24523d,4.26,PLN,transport.tax.vat,tax,5/18/2025 6:26
Lodz,61141da2-f592-4326-9639-2332de24523d,-42.46,PLN,transport.fare.cash.collected,cash_collected,5/18/2025 6:26
Lodz,61141da2-f592-4326-9639-2332de24523d,-14.36,PLN,intermediary.commission,commission,5/18/2025 6:26
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,2.79,PLN,transport.fare.time,driver_payment_fares,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,1.89,PLN,transport.fare.ecr_guardrail_total_adj,driver_payment_fares,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,6.52,PLN,transport.fare.base,driver_payment_fares,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,6.84,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,-2.04,PLN,intermediary.fare.ecr_service_adj,commission,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,-0.14,PLN,intermediary.commission.tax.vat,tax,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,-0.26,PLN,intermediary.fare.ufp_service_adj,commission,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,1.12,PLN,transport.fare.adjustment,driver_payment_fares,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,-5.17,PLN,intermediary.commission,commission,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,0.24,PLN,transport.fare.ufp_adj,driver_payment_fares,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,8.73,PLN,transport.fare.distance,driver_payment_fares,5/17/2025 19:05
Lodz,49f560f9-8d85-4e46-95f0-c8452b45cf00,1.7,PLN,transport.tax.vat,tax,5/17/2025 19:05
Lodz,fb3d9488-60cf-4fc9-9c87-3ca8ecdf92ef,1.84,PLN,transport.tax.vat,tax,5/17/2025 17:54
Lodz,fb3d9488-60cf-4fc9-9c87-3ca8ecdf92ef,22.95,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/17/2025 17:54
Lodz,fb3d9488-60cf-4fc9-9c87-3ca8ecdf92ef,-1.43,PLN,intermediary.commission.tax.vat,tax,5/17/2025 17:54
Lodz,fb3d9488-60cf-4fc9-9c87-3ca8ecdf92ef,-6.2,PLN,intermediary.commission,commission,5/17/2025 17:54
Lodz,e473a33b-4542-4357-9e40-4d63e80b96b9,14.76,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/17/2025 17:45
Lodz,e473a33b-4542-4357-9e40-4d63e80b96b9,-0.74,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/17/2025 17:45
Lodz,e473a33b-4542-4357-9e40-4d63e80b96b9,1.18,PLN,transport.tax.vat,tax,5/17/2025 17:45
Lodz,e473a33b-4542-4357-9e40-4d63e80b96b9,-1.09,PLN,intermediary.commission.tax.vat,tax,5/17/2025 17:45
Lodz,e473a33b-4542-4357-9e40-4d63e80b96b9,-3.98,PLN,intermediary.commission,commission,5/17/2025 17:45
Lodz,3733b65f-f110-4107-b418-15fa5b835429,-2.77,PLN,intermediary.commission.tax.vat,tax,5/17/2025 17:25
Lodz,3733b65f-f110-4107-b418-15fa5b835429,-9.75,PLN,intermediary.commission,commission,5/17/2025 17:25
Lodz,3733b65f-f110-4107-b418-15fa5b835429,-2.29,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/17/2025 17:25
Lodz,3733b65f-f110-4107-b418-15fa5b835429,1.06,PLN,transport.fare.charges.distance_surcharge,driver_payment_charges,5/17/2025 17:25
Lodz,3733b65f-f110-4107-b418-15fa5b835429,7.58,PLN,transport.fare.time,driver_payment_fares,5/17/2025 17:25
Lodz,3733b65f-f110-4107-b418-15fa5b835429,-27.21,PLN,transport.fare.cash.collected,cash_collected,5/17/2025 17:25
Lodz,3733b65f-f110-4107-b418-15fa5b835429,2.88,PLN,transport.tax.vat,tax,5/17/2025 17:25
Lodz,3733b65f-f110-4107-b418-15fa5b835429,20.83,PLN,transport.fare.distance,driver_payment_fares,5/17/2025 17:25
Lodz,3733b65f-f110-4107-b418-15fa5b835429,6.52,PLN,transport.fare.base,driver_payment_fares,5/17/2025 17:25
Lodz,ac1d7adb-36f2-47a3-9e06-f1e21ca17aa6,-5.44,PLN,intermediary.commission,commission,5/17/2025 17:02
Lodz,ac1d7adb-36f2-47a3-9e06-f1e21ca17aa6,-1.96,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/17/2025 17:02
Lodz,ac1d7adb-36f2-47a3-9e06-f1e21ca17aa6,20.14,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/17/2025 17:02
Lodz,ac1d7adb-36f2-47a3-9e06-f1e21ca17aa6,1.61,PLN,transport.tax.vat,tax,5/17/2025 17:02
Lodz,ac1d7adb-36f2-47a3-9e06-f1e21ca17aa6,-1.7,PLN,intermediary.commission.tax.vat,tax,5/17/2025 17:02
Lodz,2c35c6cc-db5f-441d-99ea-07843d7dcca5,-4.88,PLN,intermediary.commission,commission,5/17/2025 16:48
Lodz,2c35c6cc-db5f-441d-99ea-07843d7dcca5,6.52,PLN,transport.fare.base,driver_payment_fares,5/17/2025 16:48
Lodz,2c35c6cc-db5f-441d-99ea-07843d7dcca5,8.61,PLN,transport.fare.distance,driver_payment_fares,5/17/2025 16:48
Lodz,2c35c6cc-db5f-441d-99ea-07843d7dcca5,1.44,PLN,transport.tax.vat,tax,5/17/2025 16:48
Lodz,2c35c6cc-db5f-441d-99ea-07843d7dcca5,-0.69,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/17/2025 16:48
Lodz,2c35c6cc-db5f-441d-99ea-07843d7dcca5,2.91,PLN,transport.fare.time,driver_payment_fares,5/17/2025 16:48
Lodz,2c35c6cc-db5f-441d-99ea-07843d7dcca5,-1.28,PLN,intermediary.commission.tax.vat,tax,5/17/2025 16:48
Lodz,475eb71c-7791-46f2-b377-79a11e965687,2.31,PLN,transport.tax.vat,tax,5/17/2025 16:25
Lodz,475eb71c-7791-46f2-b377-79a11e965687,3.99,PLN,transport.fare.ecr_guardrail_total_adj,driver_payment_fares,5/17/2025 16:25
Lodz,475eb71c-7791-46f2-b377-79a11e965687,-6.73,PLN,intermediary.commission,commission,5/17/2025 16:25
Lodz,475eb71c-7791-46f2-b377-79a11e965687,-18.84,PLN,transport.fare.cash.collected,cash_collected,5/17/2025 16:25
Lodz,475eb71c-7791-46f2-b377-79a11e965687,24.93,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/17/2025 16:25
Lodz,475eb71c-7791-46f2-b377-79a11e965687,10.1,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/17/2025 16:25
Lodz,475eb71c-7791-46f2-b377-79a11e965687,-4.31,PLN,intermediary.fare.ecr_service_adj,commission,5/17/2025 16:25
Lodz,475eb71c-7791-46f2-b377-79a11e965687,-0.22,PLN,intermediary.commission.tax.vat,tax,5/17/2025 16:25
Lodz,3b3c44ab-4c35-4b5c-98d7-ed8e9d6c45f7,0.41,PLN,transport.fare.ufp_adj,driver_payment_fares,5/17/2025 15:11
Lodz,3b3c44ab-4c35-4b5c-98d7-ed8e9d6c45f7,-1.48,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/17/2025 15:11
Lodz,3b3c44ab-4c35-4b5c-98d7-ed8e9d6c45f7,1.25,PLN,transport.tax.vat,tax,5/17/2025 15:11
Lodz,3b3c44ab-4c35-4b5c-98d7-ed8e9d6c45f7,10.0,PLN,transport.misc.tip,tip,5/17/2025 15:11
Lodz,3b3c44ab-4c35-4b5c-98d7-ed8e9d6c45f7,-4.12,PLN,intermediary.commission,commission,5/17/2025 15:11
Lodz,3b3c44ab-4c35-4b5c-98d7-ed8e9d6c45f7,-1.39,PLN,intermediary.commission.tax.vat,tax,5/17/2025 15:11
Lodz,3b3c44ab-4c35-4b5c-98d7-ed8e9d6c45f7,15.25,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/17/2025 15:11
Lodz,3b3c44ab-4c35-4b5c-98d7-ed8e9d6c45f7,-0.44,PLN,intermediary.fare.ufp_service_adj,commission,5/17/2025 15:11
Lodz,7c16b3be-2d3f-4364-b779-d991f0ec9d0e,-5.65,PLN,intermediary.commission,commission,5/17/2025 14:43
Lodz,7c16b3be-2d3f-4364-b779-d991f0ec9d0e,20.94,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,5/17/2025 14:43
Lodz,7c16b3be-2d3f-4364-b779-d991f0ec9d0e,1.67,PLN,transport.tax.vat,tax,5/17/2025 14:43
Lodz,7c16b3be-2d3f-4364-b779-d991f0ec9d0e,-0.24,PLN,intermediary.commission.tax.vat,tax,5/17/2025 14:43
Lodz,7c16b3be-2d3f-4364-b779-d991f0ec9d0e,4.6,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,5/17/2025 14:43
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,-5.53,PLN,intermediary.commission.tax.vat,tax,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,5.18,PLN,transport.tax.vat,tax,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,0.32,PLN,transport.fare.ufp_adj,driver_payment_fares,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,50.01,PLN,transport.fare.distance,driver_payment_fares,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,8.88,PLN,transport.fare.time,driver_payment_fares,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,-54.98,PLN,transport.fare.cash.collected,cash_collected,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,-0.35,PLN,intermediary.fare.ufp_service_adj,commission,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,-0.93,PLN,transport.fare.adjustment,driver_payment_fares,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,6.52,PLN,transport.fare.base,driver_payment_fares,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,-6.27,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,5/17/2025 8:19
Lodz,d0fe5576-fa14-4c76-81dd-76e77f59003c,-17.41,PLN,intermediary.commission,commission,5/17/2025 8:19
Lodz,4eeb926a-e57f-4dce-b252-4e359b51e776,-1.24,PLN,intermediary.commission.tax.vat,tax,5/17/2025 7:59
Lodz,4eeb926a-e57f-4dce-b252-4e359b51e776,-6.93,PLN,intermediary.commission,commission,5/17/2025 7:59
Lodz,4eeb926a-e57f-4dce-b252-4e359b51e776,-19.41,PLN,transport.fare.cash.collected,cash_collected,5/17/2025 7:59
